CustomerID,Recency,Frequency,Monetary,AvgPurchaseValue,PurchaseVariability
13854.0,8,25,8109.5199999999995,324.38079999999997,45.59180855884823
13856.0,168,3,388.5,129.5,37.78901956918174
13858.0,56,1,216.17,216.17,0.0
13859.0,325,1,201.16,201.16,0.0
13860.0,0,5,1245.9,249.18,146.99390990785977
13862.0,17,8,2209.36,276.17,94.59117521508774
13863.0,247,1,305.78,305.78,0.0
13865.0,57,4,501.56,125.39,24.52162854841959
13866.0,73,1,145.67000000000002,145.67000000000002,0.0
13867.0,30,3,1015.29,338.43,173.55928439585136
13868.0,6,2,3192.54,1596.27,1539.6967317624596
13869.0,122,4,3104.95,776.2375,518.584662800267
13870.0,1,8,2770.94,346.3675,256.5949364688021
13871.0,22,13,6403.25,492.5576923076923,189.42985769381087
13873.0,119,3,389.6,129.86666666666667,26.160960099608992
13874.0,357,1,540.45,540.45,0.0
13875.0,53,5,1786.79,357.358,17.511346892800653
13876.0,63,1,122.7,122.7,0.0
13877.0,85,1,117.24,117.24,0.0
13878.0,54,1,1281.53,1281.53,0.0
13880.0,20,13,3219.77,247.67461538461538,95.13927541726957
13881.0,3,20,17159.52,857.976,583.1701552124614
13882.0,2,5,1191.13,238.22600000000003,161.33813771083388
13883.0,10,5,2674.48,534.896,396.8825608791598
13884.0,6,5,787.6,157.52,138.31629784663843
13885.0,188,2,506.8,253.4,206.1216267158786
13886.0,70,1,243.56,243.56,0.0
13887.0,203,1,349.55,349.55,0.0
13888.0,119,2,605.63,302.815,89.51264743040507
13889.0,92,1,416.90000000000003,416.90000000000003,0.0
13890.0,0,10,1883.8100000000002,188.38100000000003,68.13251262552018
13892.0,26,4,632.97,158.2425,134.1261357516374
13893.0,297,1,821.1,821.1,0.0
13894.0,23,3,564.62,188.20666666666668,83.97624445837842
13895.0,27,4,2593.07,648.2675,249.3293863379659
13897.0,49,1,311.16,311.16,0.0
13898.0,325,1,155.93,155.93,0.0
13899.0,15,2,388.52,194.26,147.41762174177143
13900.0,182,3,740.95,246.98333333333335,206.71347617737294
13901.0,71,5,2867.2,573.4399999999999,563.3412705900395
13904.0,36,2,332.64,166.32,49.214631970583696
13908.0,79,4,2369.55,592.3875,242.56147335950396
13911.0,56,9,2580.91,286.7677777777778,104.74123671908998
13914.0,11,2,626.45,313.225,11.094505396816949
13917.0,49,2,272.04,136.02,99.90004604603544
13918.0,49,2,1212.8400000000001,606.4200000000001,577.3102604319448
13919.0,58,2,384.81,192.405,29.337860351429864
13922.0,351,1,172.25,172.25,0.0
13923.0,53,1,351.13,351.13,0.0
13924.0,1,6,1838.8500000000001,306.475,218.5895139982703
13925.0,92,4,678.25,169.5625,144.89623146123114
13926.0,22,1,223.85000000000002,223.85000000000002,0.0
13927.0,74,1,348.99,348.99,0.0
13928.0,10,4,464.57,116.1425,12.436233017544607
13929.0,168,2,842.65,421.325,11.985459941111932
13930.0,57,2,337.34,168.67,58.44944653288002
13931.0,95,2,1237.53,618.765,340.1961434966599
13932.0,294,1,307.4,307.4,0.0
13933.0,108,2,608.7900000000001,304.39500000000004,4.81539717988041
13934.0,263,1,922.1,922.1,0.0
13936.0,179,1,376.58,376.58,0.0
13937.0,168,1,158.85,158.85,0.0
13938.0,34,1,71.66,71.66,0.0
13939.0,22,3,568.55,189.51666666666665,14.358079026573625
13940.0,16,4,839.14,209.785,25.046598571462756
13941.0,21,5,5112.96,1022.592,196.8280308289447
13946.0,78,3,561.5699999999999,187.18999999999997,102.16248969166718
13947.0,64,1,90.6,90.6,0.0
13948.0,360,1,102.0,102.0,0.0
13949.0,2,6,2427.32,404.55333333333334,102.21077784004319
13950.0,10,4,745.06,186.265,65.14673923791837
13951.0,175,3,674.45,224.8166666666667,73.31743607992122
13952.0,217,2,3251.071,1625.5355,590.0459606678958
13953.0,6,7,3515.68,502.23999999999995,123.51789937764754
13954.0,1,2,439.92,219.96,10.535891039679552
13955.0,153,2,322.96,161.48,61.687995590714394
13956.0,4,5,1026.42,205.28400000000002,104.64560444662739
13959.0,78,3,598.2,199.4,70.29671116062258
13960.0,20,2,230.22,115.11,18.3706341752265
13962.0,21,2,169.55,84.775,46.42156018489684
13963.0,307,4,664.54,166.135,42.623507207486654
13967.0,145,1,80.7,80.7,0.0
13969.0,6,18,9053.94,502.99666666666667,368.8403248497838
13971.0,18,8,2758.26,344.7825,33.572135448485085
13972.0,70,2,190.25,95.125,71.8066936294939
13973.0,286,1,264.7,264.7,0.0
13974.0,48,1,413.59000000000003,413.59000000000003,0.0
13975.0,30,6,2526.28,421.0466666666667,236.54299022940137
13976.0,206,1,357.98,357.98,0.0
13978.0,14,2,196.79000000000002,98.39500000000001,85.6942708119977
13979.0,72,1,869.87,869.87,0.0
13980.0,59,1,200.14,200.14,0.0
13982.0,38,4,1871.81,467.9525,131.44455798929067
13983.0,29,12,2603.43,216.9525,149.75145141958635
13984.0,26,5,920.51,184.102,140.60855528736508
13985.0,3,15,7060.13,470.67533333333336,206.21848056531368
13986.0,16,1,320.46,320.46,0.0
13988.0,19,6,4147.96,691.3266666666667,294.7833421119088
13989.0,65,2,1266.08,633.04,372.8291214484191
13990.0,212,1,311.3,311.3,0.0
13991.0,11,6,855.97,142.66166666666666,66.8696105616495
13992.0,29,1,76.8,76.8,0.0
13993.0,42,9,3466.36,385.1511111111111,102.75953635118792
13994.0,3,6,2313.14,385.5233333333333,274.07407711541543
13995.0,14,5,1393.69,278.738,97.78788304283921
13999.0,9,12,3901.81,325.1508333333333,28.258234989060618
14000.0,210,1,635.66,635.66,0.0
14001.0,45,3,2043.0800000000002,681.0266666666668,356.28914456285827
14002.0,133,2,529.73,264.865,56.67460851210178
14004.0,42,7,4582.64,654.6628571428572,218.2947036091566
14005.0,9,5,2874.72,574.944,743.9985829825215
14006.0,115,3,962.19,320.73,32.04721048702989
14009.0,197,2,695.61,347.805,46.81753998236134
14012.0,277,1,328.8,328.8,0.0
14013.0,109,3,473.02,157.67333333333332,40.412301757426945
14014.0,76,1,505.18,505.18,0.0
14015.0,52,1,917.34,917.34,0.0
14016.0,161,4,4341.21,1085.3025,304.3719547280924
14019.0,46,3,1421.61,473.86999999999995,128.48458545677764
14020.0,16,2,642.8,321.4,13.774440097513898
14021.0,154,3,631.9,210.63333333333333,86.89616408871761
14022.0,224,1,440.0,440.0,0.0
14023.0,6,2,584.07,292.035,26.721565261039665
14024.0,121,2,327.7,163.85,139.44145724998717
14027.0,60,1,104.82,104.82,0.0
14029.0,62,2,467.66,233.83,97.0574767856655
14030.0,17,8,2360.09,295.01125,221.93003887567167
14031.0,6,19,17286.86,909.8347368421053,552.8666219438909
14032.0,1,11,2975.59,270.5081818181818,69.75384818319085
14034.0,21,3,651.8199999999999,217.2733333333333,220.86169933542874
14035.0,28,5,1428.02,285.604,94.24475412456651
14036.0,284,1,626.65,626.65,0.0
14037.0,175,2,147.20000000000002,73.60000000000001,54.02295808265222
14038.0,77,3,1560.38,520.1266666666667,177.6670845523541
14039.0,32,1,152.2,152.2,0.0
14040.0,40,12,3614.92,301.24333333333334,187.42305210567366
14041.0,265,1,141.41,141.41,0.0
14044.0,26,4,652.82,163.205,36.84156212757543
14045.0,108,4,1659.75,414.9375,190.92300967929452
14046.0,283,1,154.99,154.99,0.0
14047.0,8,5,1308.6100000000001,261.72200000000004,143.1851372175199
14048.0,304,1,409.93,409.93,0.0
14049.0,16,4,5681.72,1420.43,982.3969767868791
14050.0,31,2,746.36,373.18,159.52328983568515
14051.0,0,23,15610.390000000001,678.7126086956522,234.06184796908605
14052.0,19,1,225.36,225.36,0.0
14053.0,123,2,260.25,130.125,34.11790219225092
14054.0,64,1,92.46,92.46,0.0
14055.0,105,1,725.6400000000001,725.6400000000001,0.0
14056.0,0,23,8214.65,357.1586956521739,166.88867920929013
14057.0,23,17,6217.96,365.76235294117646,185.73041318431842
14059.0,266,1,183.6,183.6,0.0
14060.0,4,19,6140.42,323.18,135.4576196125973
14062.0,9,12,10464.85,872.0708333333333,551.2624693697243
14064.0,28,5,1353.74,270.748,68.62087342784262
14066.0,266,1,152.55,152.55,0.0
14067.0,63,2,374.7,187.35,52.7784501477639
14068.0,319,1,265.85,265.85,0.0
14071.0,3,8,1438.82,179.8525,95.87795899699039
14073.0,31,1,151.04,151.04,0.0
14075.0,4,3,942.26,314.08666666666664,5.3547113211949355
14076.0,128,1,122.47,122.47,0.0
14077.0,40,5,499.41999999999996,99.88399999999999,30.39591798251864
14078.0,101,6,1049.37,174.89499999999998,50.13895601226655
14079.0,124,1,375.1,375.1,0.0
14080.0,32,1,45.599999999999994,45.599999999999994,0.0
14081.0,301,2,934.52,467.26,61.85770121819919
14082.0,364,1,182.25,182.25,0.0
14083.0,3,9,1018.43,113.15888888888888,156.9730865024674
14085.0,1,18,4448.54,247.14111111111112,121.02394380932807
14087.0,2,1,194.42,194.42,0.0
14088.0,9,13,50491.81,3883.9853846153846,3831.70172436829
14089.0,56,1,161.0,161.0,0.0
14090.0,324,1,76.32000000000001,76.32000000000001,0.0
14092.0,7,14,4076.91,291.2078571428571,142.40315906060357
14093.0,11,1,442.85,442.85,0.0
14096.0,3,17,65164.79,3833.2229411764706,3008.565297562454
14098.0,36,1,147.35,147.35,0.0
14099.0,15,11,3104.17,282.1972727272727,76.20431117606262
14100.0,137,1,194.9,194.9,0.0
14101.0,73,6,5976.79,996.1316666666667,187.67705159839514
14102.0,4,5,1360.28,272.056,124.03920924449655
14104.0,154,2,216.20999999999998,108.10499999999999,4.4618437892871015
14105.0,238,1,1266.23,1266.23,0.0
14107.0,51,7,2703.23,386.17571428571426,147.95879165690502
14108.0,30,2,597.91,298.955,10.78337841309485
14109.0,72,1,144.2,144.2,0.0
14110.0,3,12,5683.15,473.5958333333333,260.33102163690586
14111.0,13,4,692.85,173.2125,155.44803191098947
14112.0,22,7,2915.15,416.45,304.2156246809161
14113.0,3,4,1840.42,460.105,27.34891771167555
14114.0,273,2,386.53,193.265,2.637508293825835
14116.0,19,5,1382.74,276.548,58.19516363066607
14117.0,143,1,90.0,90.0,0.0
14121.0,3,4,2780.15,695.0375,428.96684738838894
14124.0,83,1,419.58000000000004,419.58000000000004,0.0
14125.0,10,3,2740.43,913.4766666666666,510.30449540772554
14126.0,7,3,706.1300000000001,235.3766666666667,156.6126994637834
14127.0,122,3,709.71,236.57000000000002,90.34836080416734
14128.0,60,2,637.5,318.75,18.681761158948557
14129.0,1,5,1123.8600000000001,224.77200000000002,124.40008026524745
14130.0,318,1,483.86,483.86,0.0
14132.0,1,11,3586.0299999999997,326.00272727272727,35.18840095568681
14133.0,129,3,605.64,201.88,159.5747498823044
14135.0,1,15,4690.31,312.68733333333336,180.11957335799644
14138.0,1,2,982.3800000000001,491.19000000000005,207.91767794009246
14139.0,45,1,415.82,415.82,0.0
14140.0,3,2,935.05,467.525,103.89519935973941
14141.0,2,4,915.13,228.7825,39.37140364528551
14142.0,372,1,311.81,311.81,0.0
14143.0,133,1,115.8,115.8,0.0
14145.0,46,4,3742.2,935.55,253.75691123593063
14146.0,8,5,4191.0,838.2,396.49773284345525
14147.0,77,2,483.4,241.7,83.2971788237753
14148.0,233,1,157.2,157.2,0.0
14149.0,220,1,446.62,446.62,0.0
14150.0,35,2,658.64,329.32,32.72490183331342
14152.0,74,2,621.29,310.645,5.4659354185719655
14154.0,238,2,1345.62,672.81,357.8950262297592
14155.0,265,1,118.75,118.75,0.0
14156.0,9,55,117379.63,2134.175090909091,3249.9877627951223
14157.0,19,2,432.88,216.44,85.88518964291806
14158.0,39,1,507.66,507.66,0.0
14159.0,19,11,4693.01,426.6372727272728,186.7382722470629
14161.0,215,3,1110.52,370.17333333333335,168.44498043377052
14162.0,173,2,289.36,144.68,46.66904755831214
14163.0,86,4,2445.91,611.4775,279.4004066299833
14164.0,70,2,1631.77,815.885,647.5471770072046
14165.0,275,1,122.53999999999999,122.53999999999999,0.0
14167.0,38,4,574.84,143.71,25.54477245935066
14171.0,97,1,363.79,363.79,0.0
14173.0,10,4,450.84,112.71,75.35836825905048
14174.0,32,1,134.46,134.46,0.0
14175.0,59,3,3222.3,1074.1000000000001,862.8165131127244
14176.0,296,4,576.9000000000001,144.22500000000002,68.96197623811739
14177.0,85,4,559.41,139.8525,103.37265640229367
14178.0,8,7,1620.93,231.5614285714286,95.76710107139637
14179.0,40,2,719.78,359.89,271.232019127536
14180.0,10,25,4748.52,189.94080000000002,70.78910691389366
14184.0,66,1,452.89,452.89,0.0
14185.0,330,1,197.65,197.65,0.0
14188.0,30,6,2054.36,342.3933333333334,35.23621243361246
14189.0,1,15,4654.08,310.272,93.45625181258417
14191.0,1,13,4684.76,360.36615384615385,134.68949950029892
14193.0,67,2,853.39,426.695,5.8760573516602514
14194.0,4,21,11349.52,540.4533333333334,288.1012692497784
14195.0,201,2,1012.0,506.0,455.9424525090858
14196.0,106,1,335.52,335.52,0.0
14198.0,17,4,701.4,175.35,5.351168096780374
14199.0,217,1,185.39999999999998,185.39999999999998,0.0
14201.0,59,7,747.44,106.77714285714286,44.627377887826405
14204.0,1,1,161.03,161.03,0.0
14205.0,16,2,466.7,233.35,14.778531726798837
14206.0,238,1,328.15999999999997,328.15999999999997,0.0
14208.0,94,1,151.74,151.74,0.0
14209.0,10,6,2073.43,345.57166666666666,86.43682558184716
14210.0,105,6,1905.8400000000001,317.64000000000004,22.96752751168485
14211.0,52,9,2241.1,249.0111111111111,136.27479659170697
14212.0,89,1,1070.48,1070.48,0.0
14214.0,30,5,1004.38,200.876,250.64166559053984
14215.0,11,6,1789.72,298.2866666666667,181.50913163437994
14216.0,2,4,1839.3,459.825,267.4002491272836
14217.0,1,17,2004.98,117.94,33.824370651942665
14218.0,42,1,169.48000000000002,169.48000000000002,0.0
14219.0,3,1,89.94,89.94,0.0
14220.0,246,2,632.4,316.2,4.553767670841345
14221.0,41,9,3432.8,381.4222222222222,246.34723774470143
14222.0,176,1,683.17,683.17,0.0
14223.0,91,3,991.13,330.37666666666667,23.671206841505455
14224.0,109,4,1050.12,262.53,76.13379363550285
14226.0,28,5,2232.19,446.438,398.374277871953
14227.0,25,10,3350.96,335.096,288.8026268039972
14229.0,51,3,1547.2,515.7333333333333,245.2921707542524
14231.0,183,3,925.71,308.57,0.7019259220174262
14232.0,42,5,2048.07,409.61400000000003,178.2560775401501
14233.0,48,4,1462.72,365.68,197.9939475505922
14234.0,21,4,775.46,193.865,129.11851029190197
14235.0,74,5,3144.86,628.972,324.3139974931702
14236.0,80,2,490.86,245.43,79.37980725600183
14237.0,372,1,161.0,161.0,0.0
14238.0,325,1,146.85,146.85,0.0
14239.0,42,11,2380.85,216.4409090909091,117.9175757429354
14240.0,29,2,890.34,445.17,308.75110493729414
14241.0,183,1,213.70000000000002,213.70000000000002,0.0
14242.0,234,2,280.55,140.275,2.722361107568214
14243.0,8,10,2588.77,258.877,82.68643541180806
14245.0,219,2,1693.45,846.725,223.97607294083892
14246.0,110,3,1474.06,491.3533333333333,37.00435154591057
14247.0,277,1,136.76999999999998,136.76999999999998,0.0
14248.0,317,1,302.58,302.58,0.0
14250.0,6,3,1904.05,634.6833333333333,523.6816859823658
14251.0,1,5,2879.7000000000003,575.94,391.01283022427793
14256.0,259,2,969.0600000000001,484.53000000000003,55.621019408133826
14257.0,63,5,3099.7200000000003,619.9440000000001,445.56511760908757
14258.0,8,9,12669.98,1407.7755555555555,853.0444714537325
14259.0,141,1,120.0,120.0,0.0
14261.0,50,2,1163.45,581.725,511.98066491811977
14262.0,7,8,2618.23,327.27875,125.465379907595
14264.0,154,2,333.97,166.985,72.52794254630417
14265.0,108,2,530.18,265.09,18.44134485334513
14267.0,162,3,1516.24,505.41333333333336,151.09256544692505
14270.0,331,1,492.65000000000003,492.65000000000003,0.0
14271.0,225,1,112.32,112.32,0.0
14272.0,73,2,437.96,218.98,122.88101643459822
14273.0,50,4,559.97,139.9925,60.970699725359886
14276.0,98,3,1119.74,373.24666666666667,29.523660567980603
14277.0,14,3,4216.2,1405.3999999999999,815.1409331520532
14280.0,196,1,134.04,134.04,0.0
14282.0,2,15,3729.34,248.62266666666667,167.30842961713668
14284.0,30,2,595.25,297.625,64.38207242703513
14285.0,20,4,1910.01,477.5025,535.8524303310256
14286.0,23,3,4628.75,1542.9166666666667,781.6375657767053
14287.0,7,3,176.63,58.876666666666665,38.53203385928821
14288.0,212,1,426.6,426.6,0.0
14289.0,8,6,911.26,151.87666666666667,86.5993380267232
14290.0,10,5,2314.65,462.93,265.84441032303084
14291.0,1,11,3883.25,353.02272727272725,316.8723062714982
14292.0,7,9,4871.93,541.3255555555556,500.0316035789916
14293.0,2,4,1046.56,261.64,96.09840893584037
14295.0,39,1,166.20000000000002,166.20000000000002,0.0
14297.0,17,4,1305.33,326.3325,253.7708117409618
14298.0,7,44,51527.3,1171.075,1339.512559112803
14299.0,7,9,3965.62,440.6244444444444,208.59677526936457
14300.0,18,1,43.2,43.2,0.0
14301.0,116,1,640.14,640.14,0.0
14304.0,222,1,383.45,383.45,0.0
14305.0,70,3,1858.96,619.6533333333333,545.6131422842868
14306.0,50,2,2093.32,1046.66,928.1200767142149
14307.0,88,6,2995.72,499.28666666666663,261.75297474272696
14309.0,7,9,2352.53,261.39222222222224,86.76725891397308
14311.0,242,1,310.26,310.26,0.0
14312.0,46,6,1611.59,268.5983333333333,159.64115652508494
14314.0,106,1,120.0,120.0,0.0
14315.0,44,6,2481.13,413.5216666666667,302.3544311179624
14317.0,64,1,508.58000000000004,508.58000000000004,0.0
14320.0,206,2,477.79,238.895,160.6758738890192
14321.0,10,5,1530.75,306.15,23.006953296775293
14323.0,114,2,605.0600000000001,302.53000000000003,3.8325187540311187
14326.0,241,1,183.85,183.85,0.0
14327.0,162,1,311.65,311.65,0.0
14329.0,16,7,5014.84,716.4057142857143,530.8143234018572
14331.0,123,2,462.65999999999997,231.32999999999998,215.42715195629359
14332.0,22,3,866.31,288.77,173.7613504206272
14333.0,67,1,415.2,415.2,0.0
14334.0,16,8,2552.21,319.02625,50.64758855844683
14335.0,15,2,468.26,234.13,176.94640092412166
14336.0,16,4,1614.91,403.7275,140.84652909579754
14338.0,160,2,588.22,294.11,404.267088939973
14339.0,242,1,309.52,309.52,0.0
14340.0,218,1,134.7,134.7,0.0
14341.0,44,8,2182.28,272.785,225.35071162206575
14342.0,20,4,668.5600000000001,167.14000000000001,99.03311096126723
14344.0,126,8,889.9300000000001,111.24125000000001,98.22476723420772
14345.0,38,1,108.97999999999999,108.97999999999999,0.0
14346.0,120,2,1021.58,510.79,351.2199382153582
14348.0,259,1,409.57,409.57,0.0
14349.0,9,1,133.5,133.5,0.0
14350.0,273,1,282.93,282.93,0.0
14351.0,164,1,51.0,51.0,0.0
14352.0,156,4,1078.96,269.74,241.13867213700914
14353.0,214,1,90.6,90.6,0.0
14354.0,5,2,163.62,81.81,8.442854967367376
14355.0,365,1,174.4,174.4,0.0
14356.0,79,2,701.23,350.615,7.8983827458537075
14357.0,42,1,225.77,225.77,0.0
14359.0,18,3,912.18,304.06,178.35316005050205
14360.0,31,4,2128.23,532.0575,452.78989088943524
14362.0,21,1,161.2,161.2,0.0
14364.0,108,8,3717.35,464.66875,154.8997808204204
14367.0,7,16,9261.52,578.845,317.75304929037793
14368.0,319,1,155.0,155.0,0.0
14371.0,294,1,100.5,100.5,0.0
14373.0,357,1,76.55,76.55,0.0
14375.0,184,1,257.68,257.68,0.0
14377.0,190,2,617.05,308.525,8.591347391416557
14379.0,43,2,348.1,174.05,89.1944493788711
14381.0,51,1,202.68,202.68,0.0
14382.0,25,1,626.0699999999999,626.0699999999999,0.0
14383.0,37,3,1247.69,415.8966666666667,229.2550859486728
14385.0,8,3,202.11,67.37,10.739120075685904
14386.0,296,1,142.4,142.4,0.0
14387.0,32,3,1770.56,590.1866666666666,218.38977295957184
14388.0,9,8,3212.84,401.605,67.19774379715865
14389.0,64,2,1043.46,521.73,297.81923410015014
14390.0,9,9,4652.82,516.98,306.43628057069225
14393.0,217,1,67.95,67.95,0.0
14395.0,1,9,3507.71,389.74555555555554,143.69438594732148
14396.0,64,2,487.99,243.995,189.00257154335225
14397.0,2,19,2612.96,137.52421052631578,69.2959218229078
14400.0,148,1,574.7,574.7,0.0
14401.0,3,13,4051.48,311.6523076923077,47.49197934982393
14403.0,129,4,1475.81,368.9525,285.2812279576068
14404.0,33,6,1474.32,245.72,90.23271867787206
14406.0,118,1,156.75,156.75,0.0
14407.0,106,6,2157.73,359.62166666666667,208.02510544803644
14408.0,10,7,2606.53,372.3614285714286,197.50972089398297
14409.0,70,6,2059.4500000000003,343.24166666666673,372.0969354572363
14410.0,91,9,1105.07,122.78555555555555,63.58957149389968
14411.0,310,1,1063.0,1063.0,0.0
14412.0,42,2,770.03,385.015,109.50962720236062
14413.0,361,1,122.7,122.7,0.0
14414.0,91,7,1496.98,213.8542857142857,66.58577797526607
14415.0,0,13,5900.28,453.86769230769227,272.79361879003716
14416.0,21,2,490.22,245.11,163.893209743418
14418.0,3,3,1937.25,645.75,428.9691831588838
14419.0,10,6,1058.06,176.34333333333333,45.1642237469733
14420.0,98,1,387.52,387.52,0.0
14421.0,56,2,813.11,406.555,68.76613447039175
14422.0,0,6,4263.64,710.6066666666667,437.79973022680895
14423.0,217,1,265.2,265.2,0.0
14424.0,17,1,322.08,322.08,0.0
14426.0,23,10,4481.67,448.16700000000003,224.24274654688142
14427.0,49,2,363.34000000000003,181.67000000000002,198.08889368159944
14428.0,6,5,1244.83,248.96599999999998,148.95223539779457
14431.0,302,1,470.36,470.36,0.0
14432.0,9,6,2255.51,375.91833333333335,227.29203817262643
14434.0,21,6,1372.8,228.79999999999998,103.76959092142553
14436.0,98,1,89.06,89.06,0.0
14437.0,365,1,63.0,63.0,0.0
14438.0,305,1,131.9,131.9,0.0
14439.0,319,1,2661.24,2661.24,0.0
14440.0,7,5,2357.6800000000003,471.53600000000006,195.27662847867896
14441.0,0,4,1712.89,428.2225,188.91990831654908
14442.0,204,2,1589.82,794.91,168.75810439798136
14443.0,53,4,1420.2,355.05,61.594715141263
14446.0,0,4,1039.58,259.895,102.12977185914009
14447.0,18,5,1163.23,232.64600000000002,121.54034877356573
14448.0,8,2,375.35,187.675,120.66777220948433
14449.0,18,4,907.1,226.775,58.40804368121454
14450.0,180,3,483.25,161.08333333333334,52.69002024419172
14451.0,59,2,662.59,331.295,40.59500030791969
14452.0,10,2,264.44,132.22,6.858935777509503
14453.0,189,1,119.93,119.93,0.0
14456.0,4,9,3062.4,340.26666666666665,229.4818839799778
14457.0,310,1,113.64,113.64,0.0
14459.0,154,1,1837.92,1837.92,0.0
14460.0,109,3,434.34,144.78,108.85556118086022
14461.0,147,3,2103.06,701.02,313.41767451756766
14462.0,65,11,2004.02,182.18363636363637,105.5403446339576
14463.0,97,3,529.62,176.54,54.16927911648815
14465.0,246,3,1058.6200000000001,352.8733333333334,215.27328081611364
14466.0,28,7,2272.4,324.62857142857143,93.03876816119387
14467.0,17,4,598.76,149.69,31.883854848496608
14470.0,11,2,461.19,230.595,94.81594828930415
14472.0,103,8,1936.84,242.105,104.67251829259811
14473.0,73,2,234.34000000000003,117.17000000000002,45.49525030154249
14474.0,45,1,547.66,547.66,0.0
14475.0,71,3,925.85,308.6166666666667,6.232514206428514
14476.0,256,1,215.7,215.7,0.0
14477.0,19,4,1309.6,327.4,116.31073323931315
14479.0,253,2,316.25,158.125,23.01632572762213
14480.0,10,1,279.05,279.05,0.0
14481.0,164,2,636.51,318.255,21.771817792733774
14482.0,17,6,2068.15,344.69166666666666,147.32291802929598
14483.0,281,1,137.1,137.1,0.0
14484.0,49,1,321.92,321.92,0.0
14485.0,38,1,165.75,165.75,0.0
14487.0,26,6,1196.33,199.38833333333332,143.19001269874468
14488.0,67,1,1064.28,1064.28,0.0
14489.0,206,1,463.38,463.38,0.0
14491.0,174,2,340.93,170.465,61.18594977607194
14493.0,6,5,2383.2400000000002,476.648,93.1368257994656
14494.0,25,1,139.56,139.56,0.0
14495.0,50,2,123.8,61.9,30.12274887854693
14496.0,311,2,538.8100000000001,269.40500000000003,49.405550801504106
14497.0,308,1,475.37,475.37,0.0
14498.0,42,5,1957.32,391.464,244.5673797340929
14499.0,25,3,815.32,271.77333333333337,160.857420510629
14500.0,87,3,356.85,118.95,144.45451706333037
14501.0,183,2,251.21,125.605,82.97898077224134
14502.0,19,11,2470.67,224.60636363636365,134.39524234679791
14503.0,2,6,3543.26,590.5433333333334,258.74847653013654
14504.0,46,4,673.26,168.315,62.14461226311847
14505.0,16,8,5905.64,738.205,262.3797237919555
14506.0,16,5,2012.17,402.434,184.13334048998297
14507.0,23,6,1383.18,230.53,104.62853568697213
14508.0,21,2,276.42,138.21,0.9192388155425198
14511.0,10,5,1314.81,262.962,94.39691848784048
14512.0,187,2,275.28,137.64,16.008897526063425
14513.0,100,3,455.59000000000003,151.86333333333334,140.42151556415183
14514.0,60,3,1055.35,351.7833333333333,265.6855461505825
14515.0,17,6,2102.09,350.34833333333336,213.63386804686812
14517.0,32,2,330.45,165.225,123.35477797799321
14518.0,63,1,174.37,174.37,0.0
14520.0,1,2,270.6,135.3,42.00214280248092
14522.0,23,4,974.54,243.635,180.80117117983502
14523.0,107,1,241.09,241.09,0.0
14524.0,31,9,1867.68,207.52,99.73549305538124
14525.0,19,9,4332.2,481.35555555555555,279.1966431169576
14527.0,2,55,8508.82,154.7058181818182,72.36972348042374
14528.0,36,1,364.21999999999997,364.21999999999997,0.0
14529.0,59,3,620.04,206.67999999999998,64.78551998710823
14530.0,25,6,2925.91,487.65166666666664,114.07958492502793
14532.0,235,4,932.85,233.2125,107.79646233372722
14533.0,24,7,1949.72,278.5314285714286,144.50576314096398
14534.0,2,18,4447.05,247.05833333333334,149.25774329110345
14535.0,59,3,2864.19,954.73,222.95551596675062
14536.0,259,1,171.8,171.8,0.0
14537.0,57,1,355.56,355.56,0.0
14538.0,64,2,388.25,194.125,123.92046340294246
14539.0,15,2,537.48,268.74,278.0485284981742
14540.0,9,3,996.26,332.08666666666664,145.64274315369556
14541.0,58,8,1461.65,182.70625,108.14970800270997
14542.0,185,1,103.25,103.25,0.0
14543.0,28,16,3630.33,226.895625,132.31022379084445
14544.0,23,2,2024.45,1012.225,155.13215672451673
14546.0,4,5,2578.09,515.618,149.57478988786846
14547.0,3,8,4007.54,500.9425,278.487417964054
14548.0,150,2,652.8,326.4,0.0
14549.0,310,1,289.24,289.24,0.0
14550.0,10,2,765.62,382.81,59.425253890917446
14551.0,17,2,186.23,93.115,45.70031126808658
14552.0,151,1,165.07,165.07,0.0
14553.0,18,5,859.27,171.85399999999998,43.74076108162728
14554.0,9,4,2381.04,595.26,492.77879134556923
14555.0,56,2,324.14,162.07,50.72784048232291
14557.0,84,1,788.38,788.38,0.0
14560.0,6,22,2237.77,101.71681818181818,97.83736550722296
14561.0,75,3,1080.76,360.25333333333333,146.45325477207166
14562.0,3,18,5074.77,281.9316666666667,130.58768031479846
14565.0,95,4,3099.12,774.78,272.3288740964988
14566.0,110,1,1432.0,1432.0,0.0
14567.0,56,2,1530.3600000000001,765.1800000000001,50.31771854923474
14569.0,0,1,227.39,227.39,0.0
14570.0,280,2,218.06,109.03,83.26889455252784
14572.0,2,7,2832.84,404.6914285714286,221.14196815835837
14573.0,179,9,1653.42,183.71333333333334,117.25850139755326
14576.0,371,1,35.400000000000006,35.400000000000006,0.0
14577.0,12,4,859.71,214.9275,95.8113126149517
14578.0,2,1,168.63,168.63,0.0
14581.0,16,1,138.6,138.6,0.0
14582.0,40,1,114.11,114.11,0.0
14583.0,5,5,1052.55,210.51,73.3532081779659
14584.0,168,4,1042.26,260.565,64.81868686317756
14585.0,49,1,157.05,157.05,0.0
14586.0,276,1,237.36,237.36,0.0
